schema_version,run_id,suite,grammar_id,grammar_description,parser,case_id,size_label,parameter_name,parameter_value,token_count,input_tokens,input_sha256,timeout_seconds,status,outcome,accepted,ambiguity,tree_present,elapsed_ns,wall_elapsed_ns,exit_code,error_kind,detail
1,20260726T135725.806593Z,classical,R2,Regular (a b)* c,lean,classical.R2.medium,medium,n,32,65,a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b c,4041b896a2170ee825f9deb7013960d52d7db61c77488527a5cbd319b73c4257,60.0,ok,accept,true,unknown,true,21651060,21987111,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n001,n001,n,1,1,a,ca978112ca1bbdcafac231b39a23dc4da786eff8147c4e72b9807785afee48bb,60.0,ok,accept,true,unknown,true,15000,355158,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n003,n003,n,3,3,a a a,bb6e995be430b5ada013a56dd224abfddbeff83ef54dd2fef79470c6cf440919,60.0,ok,accept,true,unknown,true,12000,242647,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n005,n005,n,5,5,a a a a a,dcf26724f098d41cc1f3fbeee167bde3aab05eb59e85eaf77318374c136d82a1,60.0,ok,accept,true,unknown,true,16000,356781,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n007,n007,n,7,7,a a a a a a a,c39b9e5f245ca64e7524d3d027ef1b7cbd9c9f2eba54ca591c7ecd770a2a07d7,60.0,ok,accept,true,unknown,true,18000,240472,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n009,n009,n,9,9,a a a a a a a a a,5246bd9d247b3551cdb6eba59ea82519f675b231f59836e63169ee5864f90046,60.0,ok,accept,true,unknown,true,18000,261041,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n011,n011,n,11,11,a a a a a a a a a a a,b83899a801d9f023f810c6e76f61d7bf5973986bd70abc4cc2863d97f9b2d782,60.0,ok,accept,true,unknown,true,17000,240823,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n013,n013,n,13,13,a a a a a a a a a a a a a,0f19eca59bf1d47974b3df7c910fa2f7d0addfc109d422fe8c6a368c7b780a13,60.0,ok,accept,true,unknown,true,26000,220434,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n015,n015,n,15,15,a a a a a a a a a a a a a a a,3416fc43996281553685fd94058cc330ea85b1701526c7b29085904306440a1f,60.0,ok,accept,true,unknown,true,31000,203443,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n017,n017,n,17,17,a a a a a a a a a a a a a a a a a,3bccac4813bc2f376ff12845988fa5e600575c184ac5f21ab1b8915969532a0a,60.0,ok,accept,true,unknown,true,28000,194646,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n019,n019,n,19,19,a a a a a a a a a a a a a a a a a a a,92e55c5847d9d2f40be9a63ff52228772e1f012e98e45af96f74f7d6dd44c6e0,60.0,ok,accept,true,unknown,true,36000,204665,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n021,n021,n,21,21,a a a a a a a a a a a a a a a a a a a a a,52267fe9dc1a9390da3667ab75f1a4aca55c6d4f1325144f5c8e29b5727e2c8e,60.0,ok,accept,true,unknown,true,30000,184677,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n023,n023,n,23,23,a a a a a a a a a a a a a a a a a a a a a a a,e6799515bcbdd5ee6b53fe012a758de396640e9a8320bb62c60a135e2f2ed0a9,60.0,ok,accept,true,unknown,true,26000,182684,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n025,n025,n,25,25,a a a a a a a a a a a a a a a a a a a a a a a a a,81b5dccafd39c94829cdd6dbdb721e4bda6c9389d4a1928b885745a4a2398e96,60.0,ok,accept,true,unknown,true,28000,205457,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n027,n027,n,27,27,a a a a a a a a a a a a a a a a a a a a a a a a a a a,2944e42c73262f1a71f9cef1670de3dfc87e6510817754bbe9215a96a5616aea,60.0,ok,accept,true,unknown,true,42000,200948,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n029,n029,n,29,29,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b00b82e962602fde3c0b9ec3258ae2bae3861496472ef35ea0ba894fb1b36288,60.0,ok,accept,true,unknown,true,52000,224412,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n031,n031,n,31,31,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e2fbf1eb4eccda81f87022da47d499b7c72107a7be5019bdd0123102dedd9a86,60.0,ok,accept,true,unknown,true,60000,248909,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n033,n033,n,33,33,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,65c4a3b876195f39e99ad322a645f2b6badd45a8457409eff406f2b517494769,60.0,ok,accept,true,unknown,true,49000,201549,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n035,n035,n,35,35,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,75aa41a2c242377f26ddd63029462f47576aaf2dd3fe5ae73041196b9087bce2,60.0,ok,accept,true,unknown,true,79000,252284,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n037,n037,n,37,37,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b26448b546ae7e5bdd674af8247e59052302dbaefba9b9466382f96d0546b77a,60.0,ok,accept,true,unknown,true,64000,254169,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n039,n039,n,39,39,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,18eb99b1deb5a8851590d9f68f7f327bf8a6ad1f6de24b78842bce7ede036532,60.0,ok,accept,true,unknown,true,88000,1236716,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n041,n041,n,41,41,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,5b8435430a4e0f3739618b616494cef52d305f069f4f8f145cd40257d5eb8ca2,60.0,ok,accept,true,unknown,true,88000,317928,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n043,n043,n,43,43,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,d578dc3affc8d9ac05571b77cd6aa8bb3e86c14a13d0ca1cbd18741b0eb84a0d,60.0,ok,accept,true,unknown,true,76000,295576,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n045,n045,n,45,45,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,95a07021a688c4b629f8896d95faeb2557e8b2db62a670f72409a59a6d2ed69d,60.0,ok,accept,true,unknown,true,77000,291398,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n047,n047,n,47,47,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0a227f109e85e841c1599966769c16123edf77b848a8c2ce018c8b66763a1759,60.0,ok,accept,true,unknown,true,81000,506913,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n049,n049,n,49,49,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,99e8c0fe4c88f0445b7bdd1ddd8903d345647bb315228d3ed9b8e3f9a1453067,60.0,ok,accept,true,unknown,true,125000,367561,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n051,n051,n,51,51,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,08f26910e932063059fae5c479867d6997cf56d64a6ad0363853dd6848e5a131,60.0,ok,accept,true,unknown,true,180000,485393,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n053,n053,n,53,53,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9a57ed48fdc55fce48079815c33dec4ee1dfb5e7c9acf3ce1ae1102961759834,60.0,ok,accept,true,unknown,true,102000,359706,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n055,n055,n,55,55,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,397471ff60216f6a8bae3bf00d4f76e8643bb5dac774582749fc24ef11816b24,60.0,ok,accept,true,unknown,true,104000,318259,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n057,n057,n,57,57,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b6388e1e8f6c10ccc2277fad64251a43a039604b11b2e3c9e3b9c331e606dc3a,60.0,ok,accept,true,unknown,true,113000,411795,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n059,n059,n,59,59,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9e271998808c273754c2be85eeb5ef9477ebdfddc4375a4f82ed6e8d64734550,60.0,ok,accept,true,unknown,true,219000,556106,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n061,n061,n,61,61,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,8b72598a941c6c337740fe03485056c52ff6ea510c78629e8029d2b497447e93,60.0,ok,accept,true,unknown,true,189000,430751,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n063,n063,n,63,63,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,bd61fffc8dc55a105796ce4395d2822c95221106e3dce37912b244042a801b52,60.0,ok,accept,true,unknown,true,118000,384975,,,
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,earley,earley.cfg4.n065,n065,n,65,65,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,32db1b66466ec271199a28a886eab9eef6f72a88d1dd49de6c67a73925842bfa,60.0,ok,accept,true,unknown,true,127000,339769,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n017,n017,n,17,17,a a a a a a a a a a a a a a a a a,3bccac4813bc2f376ff12845988fa5e600575c184ac5f21ab1b8915969532a0a,60.0,ok,accept,true,unknown,true,1476689951,1477413321,,,
1,20260726T135725.806593Z,classical,R2,Regular (a b)* c,lean,classical.R2.large,large,n,256,513,a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b c,214f64192493824ae414ecfe9673241d3d508a610031e255c48bb5c2bf60a15c,60.0,ok,accept,true,unknown,true,1687892579,1691357326,,,
1,20260726T135725.806593Z,classical,R2,Regular (a b)* c,costar,classical.R2.small,small,n,3,7,a b a b a b c,076e538b97eeabe584d577bb52109f34be9f7cb5ec92abd6727d21cdb0ffd137,60.0,ok,accept,true,unique,true,21219,205998,,,
1,20260726T135725.806593Z,classical,R2,Regular (a b)* c,costar,classical.R2.medium,medium,n,32,65,a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b c,4041b896a2170ee825f9deb7013960d52d7db61c77488527a5cbd319b73c4257,60.0,ok,accept,true,unique,true,78916,195237,,,
1,20260726T135725.806593Z,classical,R2,Regular (a b)* c,costar,classical.R2.large,large,n,256,513,a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b c,214f64192493824ae414ecfe9673241d3d508a610031e255c48bb5c2bf60a15c,60.0,ok,accept,true,unique,true,650882,930601,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,lean,classical.P1.small,small,n,4,8,a a a a b b b b,847e5485c8ce109e62513b7c3dac5a77328a28465985a9d74729ca5319474d2d,60.0,ok,accept,true,unknown,true,716829,864846,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,lean,classical.P1.medium,medium,n,32,64,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b,6ea9f555bd080295f2e4cd2b071a2d592ac3b4c90723250f42eafb4c794c0074,60.0,ok,accept,true,unknown,true,26954105,27263217,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n001,n001,n,1,1,a,ca978112ca1bbdcafac231b39a23dc4da786eff8147c4e72b9807785afee48bb,60.0,ok,accept,true,unknown,true,25000,292931,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n003,n003,n,3,3,a a a,bb6e995be430b5ada013a56dd224abfddbeff83ef54dd2fef79470c6cf440919,60.0,ok,accept,true,unknown,true,34000,199976,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n005,n005,n,5,5,a a a a a,dcf26724f098d41cc1f3fbeee167bde3aab05eb59e85eaf77318374c136d82a1,60.0,ok,accept,true,unknown,true,113000,322336,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n007,n007,n,7,7,a a a a a a a,c39b9e5f245ca64e7524d3d027ef1b7cbd9c9f2eba54ca591c7ecd770a2a07d7,60.0,ok,accept,true,unknown,true,89000,537190,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n009,n009,n,9,9,a a a a a a a a a,5246bd9d247b3551cdb6eba59ea82519f675b231f59836e63169ee5864f90046,60.0,ok,accept,true,unknown,true,116000,320623,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n011,n011,n,11,11,a a a a a a a a a a a,b83899a801d9f023f810c6e76f61d7bf5973986bd70abc4cc2863d97f9b2d782,60.0,ok,accept,true,unknown,true,119000,317998,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n013,n013,n,13,13,a a a a a a a a a a a a a,0f19eca59bf1d47974b3df7c910fa2f7d0addfc109d422fe8c6a368c7b780a13,60.0,ok,accept,true,unknown,true,172000,362152,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n015,n015,n,15,15,a a a a a a a a a a a a a a a,3416fc43996281553685fd94058cc330ea85b1701526c7b29085904306440a1f,60.0,ok,accept,true,unknown,true,186000,424369,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n017,n017,n,17,17,a a a a a a a a a a a a a a a a a,3bccac4813bc2f376ff12845988fa5e600575c184ac5f21ab1b8915969532a0a,60.0,ok,accept,true,unknown,true,288000,508978,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n019,n019,n,19,19,a a a a a a a a a a a a a a a a a a a,92e55c5847d9d2f40be9a63ff52228772e1f012e98e45af96f74f7d6dd44c6e0,60.0,ok,accept,true,unknown,true,249000,438274,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n021,n021,n,21,21,a a a a a a a a a a a a a a a a a a a a a,52267fe9dc1a9390da3667ab75f1a4aca55c6d4f1325144f5c8e29b5727e2c8e,60.0,ok,accept,true,unknown,true,207000,386687,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n023,n023,n,23,23,a a a a a a a a a a a a a a a a a a a a a a a,e6799515bcbdd5ee6b53fe012a758de396640e9a8320bb62c60a135e2f2ed0a9,60.0,ok,accept,true,unknown,true,212000,384634,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n025,n025,n,25,25,a a a a a a a a a a a a a a a a a a a a a a a a a,81b5dccafd39c94829cdd6dbdb721e4bda6c9389d4a1928b885745a4a2398e96,60.0,ok,accept,true,unknown,true,213000,375307,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n027,n027,n,27,27,a a a a a a a a a a a a a a a a a a a a a a a a a a a,2944e42c73262f1a71f9cef1670de3dfc87e6510817754bbe9215a96a5616aea,60.0,ok,accept,true,unknown,true,251000,421432,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n029,n029,n,29,29,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b00b82e962602fde3c0b9ec3258ae2bae3861496472ef35ea0ba894fb1b36288,60.0,ok,accept,true,unknown,true,369000,575773,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n031,n031,n,31,31,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e2fbf1eb4eccda81f87022da47d499b7c72107a7be5019bdd0123102dedd9a86,60.0,ok,accept,true,unknown,true,416000,625737,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n033,n033,n,33,33,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,65c4a3b876195f39e99ad322a645f2b6badd45a8457409eff406f2b517494769,60.0,ok,accept,true,unknown,true,366000,568669,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n035,n035,n,35,35,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,75aa41a2c242377f26ddd63029462f47576aaf2dd3fe5ae73041196b9087bce2,60.0,ok,accept,true,unknown,true,313000,473591,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n037,n037,n,37,37,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b26448b546ae7e5bdd674af8247e59052302dbaefba9b9466382f96d0546b77a,60.0,ok,accept,true,unknown,true,377000,562028,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n039,n039,n,39,39,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,18eb99b1deb5a8851590d9f68f7f327bf8a6ad1f6de24b78842bce7ede036532,60.0,ok,accept,true,unknown,true,373000,554443,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n041,n041,n,41,41,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,5b8435430a4e0f3739618b616494cef52d305f069f4f8f145cd40257d5eb8ca2,60.0,ok,accept,true,unknown,true,611000,876399,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,earley,earley.cfg5.n043,n043,n,43,43,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,d578dc3affc8d9ac05571b77cd6aa8bb3e86c14a13d0ca1cbd18741b0eb84a0d,60.0,ok,accept,true,unknown,true,575000,877471,,,
